week_end,t,sku_id,sku_name,line,retailer,units,everyday_price,price,dollars,arp,promo_flag,depth,display,feature,coupon,sibling_promo,pre_promo,post_promo,stores_selling,pct_acv,oos_week,base_units_true,cogs,true_base_pe,true_promo_pe,true_display_mult,true_feature_mult,true_coupon_mult,naive_base_units,naive_incr_units
2025-08-30,102,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,408.9,5.99,5.99,2449.23,5.99,0,0.0,0,0,0,0,0,0,95,0.811,0,437.8,1.32,-1.3,-2.0,1.32,1.2,1.12,408.9,0.0
2025-09-06,103,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,361.9,5.99,5.99,2168.03,5.99,0,0.0,0,0,0,0,0,0,97,0.828,0,390.2,1.32,-1.3,-2.0,1.32,1.2,1.12,361.9,0.0
2025-09-13,104,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,400.0,5.99,5.99,2395.99,5.99,0,0.0,0,0,0,0,0,0,100,0.854,0,405.2,1.32,-1.3,-2.0,1.32,1.2,1.12,400.0,0.0
2025-09-20,105,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,350.9,5.99,5.99,2101.88,5.99,0,0.0,0,0,0,0,0,0,98,0.837,0,399.9,1.32,-1.3,-2.0,1.32,1.2,1.12,350.9,0.0
2025-09-27,106,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,482.4,5.99,5.99,2889.57,5.99,0,0.0,0,0,0,0,0,0,98,0.837,0,402.6,1.32,-1.3,-2.0,1.32,1.2,1.12,482.4,0.0
2025-10-04,107,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,336.9,5.99,5.99,2018.11,5.99,0,0.0,0,0,0,0,0,0,99,0.845,0,409.7,1.32,-1.3,-2.0,1.32,1.2,1.12,336.9,0.0
2025-10-11,108,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,402.6,5.99,5.99,2411.63,5.99,0,0.0,0,0,0,1,0,0,99,0.845,0,413.1,1.32,-1.3,-2.0,1.32,1.2,1.12,402.6,0.0
2025-10-18,109,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,392.1,5.99,5.99,2348.47,5.99,0,0.0,0,0,0,1,0,0,99,0.845,0,417.0,1.32,-1.3,-2.0,1.32,1.2,1.12,392.1,0.0
2025-10-25,110,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,506.6,5.99,5.99,3034.73,5.99,0,0.0,0,0,0,0,0,0,99,0.845,0,421.6,1.32,-1.3,-2.0,1.32,1.2,1.12,506.6,0.0
2025-11-01,111,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,506.7,5.99,5.99,3035.16,5.99,0,0.0,0,0,0,0,0,0,100,0.854,0,431.2,1.32,-1.3,-2.0,1.32,1.2,1.12,506.7,0.0
2025-11-08,112,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,112.1,5.99,5.99,671.57,5.99,0,0.0,0,0,0,1,0,0,99,0.845,1,433.1,1.32,-1.3,-2.0,1.32,1.2,1.12,112.1,0.0
2025-11-15,113,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,401.1,5.99,5.99,2402.38,5.99,0,0.0,0,0,0,1,0,0,98,0.837,0,435.6,1.32,-1.3,-2.0,1.32,1.2,1.12,401.1,0.0
2025-11-22,114,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,580.6,5.99,5.99,3477.69,5.99,0,0.0,0,0,0,0,0,0,99,0.845,0,529.7,1.32,-1.3,-2.0,1.32,1.2,1.12,580.6,0.0
2025-11-29,115,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,655.4,5.99,5.99,3926.11,5.99,0,0.0,0,0,0,0,0,0,100,0.854,0,585.8,1.32,-1.3,-2.0,1.32,1.2,1.12,655.4,0.0
2025-12-06,116,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,495.7,5.99,5.99,2969.42,5.99,0,0.0,0,0,0,0,0,0,99,0.845,0,465.0,1.32,-1.3,-2.0,1.32,1.2,1.12,495.7,0.0
2025-12-13,117,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,471.4,5.99,5.99,2823.76,5.99,0,0.0,0,0,0,1,0,0,104,0.888,0,568.1,1.32,-1.3,-2.0,1.32,1.2,1.12,471.4,0.0
2025-12-20,118,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,745.8,6.29,6.29,4690.88,6.29,0,0.0,0,0,0,0,0,0,104,0.888,0,640.3,1.32,-1.3,-2.0,1.32,1.2,1.12,745.8,0.0
2025-12-27,119,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,561.1,6.29,6.29,3529.28,6.29,0,0.0,0,0,0,0,0,0,103,0.879,0,565.1,1.32,-1.3,-2.0,1.32,1.2,1.12,561.1,0.0
2026-01-03,120,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,522.8,6.29,6.29,3288.45,6.29,0,0.0,0,0,0,1,1,0,102,0.871,0,649.8,1.32,-1.3,-2.0,1.32,1.2,1.12,522.8,0.0
2026-01-10,121,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,1907.3,6.29,5.03,9975.3,5.23,1,0.2,1,1,1,1,0,0,103,0.879,0,663.7,1.32,-1.3,-2.0,1.32,1.2,1.12,542.0,1365.4
2026-01-17,122,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,445.3,6.29,6.29,2801.07,6.29,0,0.0,0,0,0,0,0,1,104,0.888,0,500.3,1.32,-1.3,-2.0,1.32,1.2,1.12,445.3,0.0
2026-01-24,123,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,468.7,6.29,6.29,2947.86,6.29,0,0.0,0,0,0,0,0,0,104,0.888,0,502.0,1.32,-1.3,-2.0,1.32,1.2,1.12,468.7,0.0
2026-01-31,124,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,507.1,6.29,6.29,3189.4,6.29,0,0.0,0,0,0,0,0,0,103,0.879,0,496.6,1.32,-1.3,-2.0,1.32,1.2,1.12,507.1,0.0
2026-02-07,125,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,663.2,6.29,6.29,4171.39,6.29,0,0.0,0,0,0,0,0,0,102,0.871,0,488.9,1.32,-1.3,-2.0,1.32,1.2,1.12,663.2,0.0
2026-02-14,126,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,515.1,6.29,6.29,3239.86,6.29,0,0.0,0,0,0,0,0,0,104,0.888,0,493.1,1.32,-1.3,-2.0,1.32,1.2,1.12,515.1,0.0
2026-02-21,127,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,484.1,6.29,6.29,3044.92,6.29,0,0.0,0,0,0,0,0,0,102,0.871,0,476.1,1.32,-1.3,-2.0,1.32,1.2,1.12,484.1,0.0
2026-02-28,128,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,451.3,6.29,6.29,2838.61,6.29,0,0.0,0,0,0,0,0,0,103,0.879,0,471.3,1.32,-1.3,-2.0,1.32,1.2,1.12,451.3,0.0
2026-03-07,129,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,477.8,6.29,6.29,3005.36,6.29,0,0.0,0,0,0,0,0,0,102,0.871,0,455.7,1.32,-1.3,-2.0,1.32,1.2,1.12,477.8,0.0
2026-03-14,130,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,406.5,6.29,6.29,2556.64,6.29,0,0.0,0,0,0,0,0,0,106,0.905,0,461.0,1.32,-1.3,-2.0,1.32,1.2,1.12,406.5,0.0
2026-03-21,131,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,472.2,6.29,6.29,2970.28,6.29,0,0.0,0,0,0,0,0,0,105,0.896,0,443.5,1.32,-1.3,-2.0,1.32,1.2,1.12,472.2,0.0
2026-03-28,132,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,451.2,6.29,6.29,2837.88,6.29,0,0.0,0,0,0,0,0,0,106,0.905,0,434.3,1.32,-1.3,-2.0,1.32,1.2,1.12,451.2,0.0
2026-04-04,133,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,432.6,6.29,6.29,2720.83,6.29,0,0.0,0,0,0,0,0,0,107,0.914,0,425.0,1.32,-1.3,-2.0,1.32,1.2,1.12,432.6,0.0
2026-04-11,134,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,416.9,6.29,6.29,2622.45,6.29,0,0.0,0,0,0,0,1,0,106,0.905,0,408.3,1.32,-1.3,-2.0,1.32,1.2,1.12,416.9,0.0
2026-04-18,135,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,920.7,6.29,4.72,4437.72,4.82,1,0.25,0,1,1,0,0,0,105,0.896,0,392.9,1.32,-1.3,-2.0,1.32,1.2,1.12,451.2,469.4
2026-04-25,136,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,390.3,6.29,6.29,2454.78,6.29,0,0.0,0,0,0,0,0,1,106,0.905,0,386.2,1.32,-1.3,-2.0,1.32,1.2,1.12,390.3,0.0
2026-05-02,137,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,404.0,6.29,6.29,2541.39,6.29,0,0.0,0,0,0,0,0,0,106,0.905,0,377.3,1.32,-1.3,-2.0,1.32,1.2,1.12,404.0,0.0
2026-05-09,138,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,397.0,6.29,6.29,2497.4,6.29,0,0.0,0,0,0,0,0,0,106,0.905,0,369.8,1.32,-1.3,-2.0,1.32,1.2,1.12,397.0,0.0
2026-05-16,139,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,323.0,6.29,6.29,2031.77,6.29,0,0.0,0,0,0,1,0,0,106,0.905,0,364.0,1.32,-1.3,-2.0,1.32,1.2,1.12,323.0,0.0
2026-05-23,140,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,363.4,6.29,6.29,2285.69,6.29,0,0.0,0,0,0,1,0,0,106,0.905,0,370.8,1.32,-1.3,-2.0,1.32,1.2,1.12,363.4,0.0
2026-05-30,141,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,372.6,6.29,6.29,2343.4,6.29,0,0.0,0,0,0,0,0,0,107,0.914,0,377.3,1.32,-1.3,-2.0,1.32,1.2,1.12,372.6,0.0
2026-06-06,142,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,419.3,6.29,6.29,2637.27,6.29,0,0.0,0,0,0,0,0,0,107,0.914,0,359.7,1.32,-1.3,-2.0,1.32,1.2,1.12,419.3,0.0
2026-06-13,143,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,365.1,6.29,6.29,2296.27,6.29,0,0.0,0,0,0,0,0,0,109,0.931,0,366.8,1.32,-1.3,-2.0,1.32,1.2,1.12,365.1,0.0
2026-06-20,144,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,377.5,6.29,6.29,2374.56,6.29,0,0.0,0,0,0,1,0,0,109,0.931,0,368.5,1.32,-1.3,-2.0,1.32,1.2,1.12,377.5,0.0
2026-06-27,145,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,362.1,6.29,6.29,2277.43,6.29,0,0.0,0,0,0,1,0,0,111,0.948,0,396.6,1.32,-1.3,-2.0,1.32,1.2,1.12,362.1,0.0
2026-07-04,146,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,363.7,6.29,6.29,2287.88,6.29,0,0.0,0,0,0,1,0,0,111,0.948,0,411.5,1.32,-1.3,-2.0,1.32,1.2,1.12,363.7,0.0
2026-07-11,147,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,344.3,6.29,6.29,2165.74,6.29,0,0.0,0,0,0,0,0,0,110,0.939,0,382.6,1.32,-1.3,-2.0,1.32,1.2,1.12,344.3,0.0
2026-07-18,148,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,419.4,6.29,6.29,2637.92,6.29,0,0.0,0,0,0,0,0,0,110,0.939,0,387.4,1.32,-1.3,-2.0,1.32,1.2,1.12,419.4,0.0
2026-07-25,149,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,408.2,6.29,6.29,2567.35,6.29,0,0.0,0,0,0,0,0,0,109,0.931,0,388.8,1.32,-1.3,-2.0,1.32,1.2,1.12,408.2,0.0
2026-08-01,150,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,357.6,6.29,6.29,2249.36,6.29,0,0.0,0,0,0,1,0,0,111,0.948,0,400.9,1.32,-1.3,-2.0,1.32,1.2,1.12,357.6,0.0
2026-08-08,151,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,361.9,6.29,6.29,2276.34,6.29,0,0.0,0,0,0,1,1,0,111,0.948,0,405.7,1.32,-1.3,-2.0,1.32,1.2,1.12,361.9,0.0
2026-08-15,152,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,793.0,6.29,5.03,4171.12,5.26,1,0.2,0,1,0,1,0,0,111,0.948,0,410.3,1.32,-1.3,-2.0,1.32,1.2,1.12,362.9,430.1
2026-08-22,153,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,795.6,6.29,5.03,4057.56,5.1,1,0.2,0,1,0,0,0,0,111,0.948,0,478.6,1.32,-1.3,-2.0,1.32,1.2,1.12,362.9,432.7
2026-08-29,154,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,389.4,6.29,6.29,2449.5,6.29,0,0.0,0,0,0,0,0,1,109,0.931,0,474.2,1.32,-1.3,-2.0,1.32,1.2,1.12,389.4,0.0
2026-09-05,155,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Fernhollow Market,456.4,6.29,6.29,2870.83,6.29,0,0.0,0,0,0,0,0,0,111,0.948,0,421.5,1.32,-1.3,-2.0,1.32,1.2,1.12,456.4,0.0
2023-09-16,0,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,343.1,4.99,4.99,1711.94,4.99,0,0.0,0,0,0,0,0,0,65,0.625,0,374.1,1.32,-1.3,-2.0,1.32,1.2,1.12,343.1,0.0
2023-09-23,1,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,311.2,4.99,4.99,1552.83,4.99,0,0.0,0,0,0,0,0,0,65,0.625,0,326.2,1.32,-1.3,-2.0,1.32,1.2,1.12,311.2,0.0
2023-09-30,2,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,343.4,4.99,4.99,1713.56,4.99,0,0.0,0,0,0,0,0,0,63,0.605,0,318.4,1.32,-1.3,-2.0,1.32,1.2,1.12,343.4,0.0
2023-10-07,3,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,301.8,4.99,4.99,1505.96,4.99,0,0.0,0,0,0,0,0,0,63,0.605,0,320.8,1.32,-1.3,-2.0,1.32,1.2,1.12,301.8,0.0
2023-10-14,4,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,305.0,4.99,4.99,1521.94,4.99,0,0.0,0,0,0,0,0,0,65,0.625,0,333.8,1.32,-1.3,-2.0,1.32,1.2,1.12,305.0,0.0
2023-10-21,5,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,326.2,4.99,4.99,1627.72,4.99,0,0.0,0,0,0,1,0,0,64,0.615,0,331.8,1.32,-1.3,-2.0,1.32,1.2,1.12,326.2,0.0
2023-10-28,6,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,393.7,4.99,4.99,1964.7,4.99,0,0.0,0,0,0,0,0,0,64,0.615,0,335.4,1.32,-1.3,-2.0,1.32,1.2,1.12,393.7,0.0
2023-11-04,7,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,310.5,4.99,4.99,1549.26,4.99,0,0.0,0,0,0,0,0,0,65,0.625,0,345.0,1.32,-1.3,-2.0,1.32,1.2,1.12,310.5,0.0
2023-11-11,8,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,292.9,4.99,4.99,1461.73,4.99,0,0.0,0,0,0,1,0,0,63,0.605,0,339.3,1.32,-1.3,-2.0,1.32,1.2,1.12,292.9,0.0
2023-11-18,9,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,407.1,4.99,4.99,2031.64,4.99,0,0.0,0,0,0,1,0,0,63,0.605,0,407.9,1.32,-1.3,-2.0,1.32,1.2,1.12,407.1,0.0
2023-11-25,10,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,431.8,4.99,4.99,2154.5,4.99,0,0.0,0,0,0,0,0,0,64,0.615,0,453.2,1.32,-1.3,-2.0,1.32,1.2,1.12,431.8,0.0
2023-12-02,11,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,395.0,4.99,4.99,1970.86,4.99,0,0.0,0,0,0,0,0,0,63,0.605,0,357.5,1.32,-1.3,-2.0,1.32,1.2,1.12,395.0,0.0
2023-12-09,12,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,297.4,4.99,4.99,1483.96,4.99,0,0.0,0,0,0,0,1,0,63,0.605,0,364.5,1.32,-1.3,-2.0,1.32,1.2,1.12,297.4,0.0
2023-12-16,13,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,1208.2,4.99,3.74,4615.26,3.82,1,0.25,1,1,0,1,0,0,66,0.634,0,444.1,1.32,-1.3,-2.0,1.32,1.2,1.12,360.0,848.2
2023-12-23,14,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,1669.9,4.99,3.74,6595.97,3.95,1,0.25,1,1,0,0,0,0,67,0.644,0,541.6,1.32,-1.3,-2.0,1.32,1.2,1.12,360.0,1310.0
2023-12-30,15,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,1661.0,4.99,3.74,6428.07,3.87,1,0.25,1,1,0,1,0,0,66,0.634,0,475.4,1.32,-1.3,-2.0,1.32,1.2,1.12,360.0,1301.0
2024-01-06,16,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,493.4,4.99,4.99,2461.94,4.99,0,0.0,0,0,0,1,0,1,65,0.625,0,543.8,1.32,-1.3,-2.0,1.32,1.2,1.12,493.4,0.0
2024-01-13,17,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,402.2,4.99,4.99,2006.75,4.99,0,0.0,0,0,0,1,0,0,65,0.625,0,550.1,1.32,-1.3,-2.0,1.32,1.2,1.12,402.2,0.0
2024-01-20,18,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,330.7,4.99,4.99,1650.03,4.99,0,0.0,0,0,0,0,1,0,65,0.625,0,410.7,1.32,-1.3,-2.0,1.32,1.2,1.12,330.7,0.0
2024-01-27,19,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,454.4,4.99,4.49,2058.64,4.53,1,0.1,0,0,0,0,0,0,66,0.634,0,418.5,1.32,-1.3,-2.0,1.32,1.2,1.12,398.6,55.8
2024-02-03,20,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,569.7,4.99,4.49,2586.46,4.54,1,0.1,0,0,0,0,0,0,65,0.625,0,411.8,1.32,-1.3,-2.0,1.32,1.2,1.12,398.6,171.1
2024-02-10,21,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,145.3,4.99,4.99,725.01,4.99,0,0.0,0,0,0,0,0,1,65,0.625,1,409.4,1.32,-1.3,-2.0,1.32,1.2,1.12,145.3,0.0
2024-02-17,22,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,462.7,4.99,4.99,2308.9,4.99,0,0.0,0,0,0,0,0,0,66,0.634,0,411.2,1.32,-1.3,-2.0,1.32,1.2,1.12,462.7,0.0
2024-02-24,23,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,435.8,4.99,4.99,2174.83,4.99,0,0.0,0,0,0,0,0,0,66,0.634,0,404.9,1.32,-1.3,-2.0,1.32,1.2,1.12,435.8,0.0
2024-03-02,24,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,326.3,4.99,4.99,1628.23,4.99,0,0.0,0,0,0,1,0,0,66,0.634,0,397.0,1.32,-1.3,-2.0,1.32,1.2,1.12,326.3,0.0
2024-03-09,25,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,364.5,4.99,4.99,1818.91,4.99,0,0.0,0,0,0,0,0,0,65,0.625,0,381.8,1.32,-1.3,-2.0,1.32,1.2,1.12,364.5,0.0
2024-03-16,26,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,355.6,4.99,4.99,1774.58,4.99,0,0.0,0,0,0,0,0,0,69,0.663,0,394.6,1.32,-1.3,-2.0,1.32,1.2,1.12,355.6,0.0
2024-03-23,27,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,374.1,4.99,4.99,1866.84,4.99,0,0.0,0,0,0,1,0,0,70,0.673,0,388.8,1.32,-1.3,-2.0,1.32,1.2,1.12,374.1,0.0
2024-03-30,28,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,297.9,5.29,5.29,1575.92,5.29,0,0.0,0,0,0,0,0,0,69,0.663,0,344.6,1.32,-1.3,-2.0,1.32,1.2,1.12,297.9,0.0
2024-04-06,29,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,330.2,5.29,5.29,1746.87,5.29,0,0.0,0,0,0,0,0,0,68,0.653,0,329.3,1.32,-1.3,-2.0,1.32,1.2,1.12,330.2,0.0
2024-04-13,30,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,287.8,5.29,5.29,1522.23,5.29,0,0.0,0,0,0,1,0,0,68,0.653,0,319.4,1.32,-1.3,-2.0,1.32,1.2,1.12,287.8,0.0
2024-04-20,31,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,316.8,5.29,5.29,1676.03,5.29,0,0.0,0,0,0,1,0,0,69,0.663,0,314.9,1.32,-1.3,-2.0,1.32,1.2,1.12,316.8,0.0
2024-04-27,32,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,276.2,5.29,5.29,1461.23,5.29,0,0.0,0,0,0,0,0,0,68,0.653,0,302.2,1.32,-1.3,-2.0,1.32,1.2,1.12,276.2,0.0
2024-05-04,33,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,307.5,5.29,5.29,1626.42,5.29,0,0.0,0,0,0,0,0,0,68,0.653,0,295.2,1.32,-1.3,-2.0,1.32,1.2,1.12,307.5,0.0
2024-05-11,34,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,261.4,5.29,5.29,1382.79,5.29,0,0.0,0,0,0,0,0,0,69,0.663,0,293.7,1.32,-1.3,-2.0,1.32,1.2,1.12,261.4,0.0
2024-05-18,35,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,328.1,5.29,5.29,1735.46,5.29,0,0.0,0,0,0,0,0,0,68,0.653,0,293.6,1.32,-1.3,-2.0,1.32,1.2,1.12,328.1,0.0
2024-05-25,36,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,255.2,5.29,5.29,1350.15,5.29,0,0.0,0,0,0,1,0,0,70,0.673,0,303.4,1.32,-1.3,-2.0,1.32,1.2,1.12,255.2,0.0
2024-06-01,37,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,258.4,5.29,5.29,1366.89,5.29,0,0.0,0,0,0,0,1,0,68,0.653,0,279.8,1.32,-1.3,-2.0,1.32,1.2,1.12,258.4,0.0
2024-06-08,38,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,344.6,5.29,4.5,1578.42,4.58,1,0.15,0,0,0,0,0,0,70,0.673,0,287.2,1.32,-1.3,-2.0,1.32,1.2,1.12,282.0,62.6
2024-06-15,39,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,367.6,5.29,4.5,1665.23,4.53,1,0.15,0,0,0,0,0,0,71,0.682,0,291.6,1.32,-1.3,-2.0,1.32,1.2,1.12,282.0,85.6
2024-06-22,40,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,228.3,5.29,5.29,1207.81,5.29,0,0.0,0,0,0,1,0,1,73,0.702,0,301.3,1.32,-1.3,-2.0,1.32,1.2,1.12,228.3,0.0
2024-06-29,41,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,246.8,5.29,5.29,1305.42,5.29,0,0.0,0,0,0,1,1,0,72,0.692,0,314.1,1.32,-1.3,-2.0,1.32,1.2,1.12,246.8,0.0
2024-07-06,42,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,707.9,5.29,4.23,3135.85,4.43,1,0.2,0,1,0,1,0,0,71,0.682,0,321.4,1.32,-1.3,-2.0,1.32,1.2,1.12,259.9,448.0
2024-07-13,43,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,495.9,5.29,4.23,2162.34,4.36,1,0.2,0,1,0,0,0,0,72,0.692,0,305.9,1.32,-1.3,-2.0,1.32,1.2,1.12,259.9,236.0
2024-07-20,44,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,290.7,5.29,5.29,1537.62,5.29,0,0.0,0,0,0,0,0,1,71,0.682,0,305.4,1.32,-1.3,-2.0,1.32,1.2,1.12,290.7,0.0
2024-07-27,45,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,338.4,5.29,5.29,1790.06,5.29,0,0.0,0,0,0,0,0,0,71,0.682,0,309.4,1.32,-1.3,-2.0,1.32,1.2,1.12,338.4,0.0
2024-08-03,46,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,278.7,5.29,5.29,1474.11,5.29,0,0.0,0,0,0,0,0,0,72,0.692,0,317.7,1.32,-1.3,-2.0,1.32,1.2,1.12,278.7,0.0
2024-08-10,47,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,221.5,5.29,5.29,1171.72,5.29,0,0.0,0,0,0,1,0,0,72,0.692,0,321.6,1.32,-1.3,-2.0,1.32,1.2,1.12,221.5,0.0
2024-08-17,48,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Granite Peak Grocers,288.4,5.29,5.29,1525.77,5.29,0,0.0,0,0,0,1,1,0,72,0.692,0,325.2,1.32,-1.3,-2.0,1.32,1.2,1.12,288.4,0.0
